DATAFLOW,LIVESTOCK_AGR_AGR_003,AREA_AGR_AGR_003,YEAR_AGR_AGR_003,OBS_VALUE,OBS_STATUS
STATSNZ:AGR_AGR_003(1.0),7184,17,2019,104415,
STATSNZ:AGR_AGR_003(1.0),7188,11,2019,,s
STATSNZ:AGR_AGR_003(1.0),7190,6,2019,49779,
STATSNZ:AGR_AGR_003(1.0),6722,3,2019,,s
STATSNZ:AGR_AGR_003(1.0),6738,17,2019,113501,
STATSNZ:AGR_AGR_003(1.0),7699,13,2019,5810,
STATSNZ:AGR_AGR_003(1.0),7686,7,2019,475,
STATSNZ:AGR_AGR_003(1.0),7687,2,2019,3294,
STATSNZ:AGR_AGR_003(1.0),6949,20,2019,26028,
STATSNZ:AGR_AGR_003(1.0),6955,1,2019,6586,
STATSNZ:AGR_AGR_003(1.0),7077,18,2020,5040,
STATSNZ:AGR_AGR_003(1.0),7056,19,2020,350415,
STATSNZ:AGR_AGR_003(1.0),7057,5,2020,13467,
STATSNZ:AGR_AGR_003(1.0),7059,20,2020,328393,
STATSNZ:AGR_AGR_003(1.0),7064,11,2020,4347,
STATSNZ:AGR_AGR_003(1.0),7068,4,2020,3908,
STATSNZ:AGR_AGR_003(1.0),7073,19,2020,75787,
STATSNZ:AGR_AGR_003(1.0),7074,5,2020,79315,
STATSNZ:AGR_AGR_003(1.0),6731,15,2020,4560405,
STATSNZ:AGR_AGR_003(1.0),6721,9,2020,845345,
STATSNZ:AGR_AGR_003(1.0),6723,12,2020,162,
STATSNZ:AGR_AGR_003(1.0),6727,6,2020,,s
STATSNZ:AGR_AGR_003(1.0),6738,1,2020,38211,
STATSNZ:AGR_AGR_003(1.0),7688,13,2020,1046,
STATSNZ:AGR_AGR_003(1.0),6949,15,2020,14610,
STATSNZ:AGR_AGR_003(1.0),7810,12,2020,,s
STATSNZ:AGR_AGR_003(1.0),7077,10,2021,2779223,
STATSNZ:AGR_AGR_003(1.0),7059,14,2021,1633,
STATSNZ:AGR_AGR_003(1.0),7074,10,2021,617682,
STATSNZ:AGR_AGR_003(1.0),7185,6,2021,1762,
STATSNZ:AGR_AGR_003(1.0),7186,1,2021,,s
STATSNZ:AGR_AGR_003(1.0),6722,10,2021,185621,
STATSNZ:AGR_AGR_003(1.0),6723,12,2021,265,
STATSNZ:AGR_AGR_003(1.0),6738,18,2021,,s
STATSNZ:AGR_AGR_003(1.0),6703,8,2021,4304701,
STATSNZ:AGR_AGR_003(1.0),7688,7,2021,460,
STATSNZ:AGR_AGR_003(1.0),7696,2,2021,,s
STATSNZ:AGR_AGR_003(1.0),6951,8,2021,294,
STATSNZ:AGR_AGR_003(1.0),7077,15,2022,536071,
STATSNZ:AGR_AGR_003(1.0),7058,20,2022,166073,
STATSNZ:AGR_AGR_003(1.0),7066,13,2022,5260,
STATSNZ:AGR_AGR_003(1.0),7073,5,2022,11015,
STATSNZ:AGR_AGR_003(1.0),7188,5,2022,331,
STATSNZ:AGR_AGR_003(1.0),7190,10,2022,2442844,
STATSNZ:AGR_AGR_003(1.0),6702,17,2022,3166687,
STATSNZ:AGR_AGR_003(1.0),7686,1,2022,409,
STATSNZ:AGR_AGR_003(1.0),6955,16,2022,29650,
STATSNZ:AGR_AGR_003(1.0),7810,7,2022,538,
STATSNZ:AGR_AGR_003(1.0),7077,12,2023,,s
STATSNZ:AGR_AGR_003(1.0),7064,5,2023,26290,
STATSNZ:AGR_AGR_003(1.0),7067,7,2023,14381,
STATSNZ:AGR_AGR_003(1.0),7073,4,2023,5994,
STATSNZ:AGR_AGR_003(1.0),7074,20,2023,918033,
STATSNZ:AGR_AGR_003(1.0),7185,18,2023,0,
STATSNZ:AGR_AGR_003(1.0),7190,14,2023,113514,
STATSNZ:AGR_AGR_003(1.0),6731,9,2023,1309770,
STATSNZ:AGR_AGR_003(1.0),6721,3,2023,862831,
STATSNZ:AGR_AGR_003(1.0),6722,15,2023,,s
STATSNZ:AGR_AGR_003(1.0),6702,14,2023,,s
STATSNZ:AGR_AGR_003(1.0),6949,9,2023,601,
STATSNZ:AGR_AGR_003(1.0),7810,6,2023,,s
STATSNZ:AGR_AGR_003(1.0),7056,14,2024,7979,
STATSNZ:AGR_AGR_003(1.0),7064,15,2024,84810,
STATSNZ:AGR_AGR_003(1.0),7067,10,2024,267254,
STATSNZ:AGR_AGR_003(1.0),7068,12,2024,9,
STATSNZ:AGR_AGR_003(1.0),7073,1,2024,24250,
STATSNZ:AGR_AGR_003(1.0),7186,7,2024,,s
STATSNZ:AGR_AGR_003(1.0),6722,6,2024,,s
STATSNZ:AGR_AGR_003(1.0),6723,18,2024,3227,
STATSNZ:AGR_AGR_003(1.0),6727,12,2024,11,
STATSNZ:AGR_AGR_003(1.0),6738,2,2024,40038,
STATSNZ:AGR_AGR_003(1.0),6738,7,2024,,s
STATSNZ:AGR_AGR_003(1.0),7699,3,2024,29797,
STATSNZ:AGR_AGR_003(1.0),7688,17,2024,29126,
STATSNZ:AGR_AGR_003(1.0),6954,11,2024,,s
STATSNZ:AGR_AGR_003(1.0),6949,2,2024,966,
STATSNZ:AGR_AGR_003(1.0),6951,14,2024,0,
STATSNZ:AGR_AGR_003(1.0),7810,16,2024,,s
STATSNZ:AGR_AGR_003(1.0),7187,20,1994,2994022,
STATSNZ:AGR_AGR_003(1.0),7077,1,1994,574072,
STATSNZ:AGR_AGR_003(1.0),6703,13,1994,573679,
STATSNZ:AGR_AGR_003(1.0),7685,19,1994,115954,
STATSNZ:AGR_AGR_003(1.0),7687,17,1994,84749,
STATSNZ:AGR_AGR_003(1.0),6727,6,1994,41704,
STATSNZ:AGR_AGR_003(1.0),7190,6,1994,18540,
STATSNZ:AGR_AGR_003(1.0),6723,12,1994,678,
STATSNZ:AGR_AGR_003(1.0),7810,14,1994,633,
STATSNZ:AGR_AGR_003(1.0),7185,5,1994,46,
STATSNZ:AGR_AGR_003(1.0),6721,5,2002,1097040,
STATSNZ:AGR_AGR_003(1.0),7058,10,2002,101929,
STATSNZ:AGR_AGR_003(1.0),6701,5,2002,56663,
STATSNZ:AGR_AGR_003(1.0),7066,1,2002,44471,
STATSNZ:AGR_AGR_003(1.0),7072,15,2002,38045,
STATSNZ:AGR_AGR_003(1.0),7686,6,2002,32065,
STATSNZ:AGR_AGR_003(1.0),7074,4,2002,27853,
STATSNZ:AGR_AGR_003(1.0),7064,7,2002,15601,
STATSNZ:AGR_AGR_003(1.0),7188,4,2002,15372,
STATSNZ:AGR_AGR_003(1.0),6954,16,2002,14910,
STATSNZ:AGR_AGR_003(1.0),7184,11,2002,13087,
STATSNZ:AGR_AGR_003(1.0),7688,9,2002,5570,
STATSNZ:AGR_AGR_003(1.0),6951,19,2002,3211,
STATSNZ:AGR_AGR_003(1.0),7699,12,2002,2228,
STATSNZ:AGR_AGR_003(1.0),6720,7,2003,7517,
STATSNZ:AGR_AGR_003(1.0),6722,14,2003,926,
STATSNZ:AGR_AGR_003(1.0),6724,8,2003,909597,
STATSNZ:AGR_AGR_003(1.0),6955,16,2003,24478,
STATSNZ:AGR_AGR_003(1.0),7058,17,2003,3615,
STATSNZ:AGR_AGR_003(1.0),7064,6,2003,61692,
STATSNZ:AGR_AGR_003(1.0),7066,13,2003,5811,
STATSNZ:AGR_AGR_003(1.0),7074,10,2003,745443,
STATSNZ:AGR_AGR_003(1.0),7184,7,2003,111626,
STATSNZ:AGR_AGR_003(1.0),7190,10,2003,2405855,
STATSNZ:AGR_AGR_003(1.0),7077,12,2004,3605,
STATSNZ:AGR_AGR_003(1.0),7074,20,2004,1013893,
STATSNZ:AGR_AGR_003(1.0),7186,13,2004,173,
STATSNZ:AGR_AGR_003(1.0),6731,9,2004,1943427,
STATSNZ:AGR_AGR_003(1.0),6721,3,2004,1719779,
STATSNZ:AGR_AGR_003(1.0),6727,17,2004,101292,
STATSNZ:AGR_AGR_003(1.0),6951,4,2004,128,
STATSNZ:AGR_AGR_003(1.0),7059,8,2005,52056,
STATSNZ:AGR_AGR_003(1.0),7065,15,2005,32837,
STATSNZ:AGR_AGR_003(1.0),7073,2,2005,7414,
STATSNZ:AGR_AGR_003(1.0),7193,9,2005,95274,
STATSNZ:AGR_AGR_003(1.0),6731,9,2005,2038979,
STATSNZ:AGR_AGR_003(1.0),6721,16,2005,4219215,
STATSNZ:AGR_AGR_003(1.0),6703,7,2005,507348,
STATSNZ:AGR_AGR_003(1.0),6702,14,2005,69986,
STATSNZ:AGR_AGR_003(1.0),7696,17,2005,144238,
STATSNZ:AGR_AGR_003(1.0),7056,4,2006,22213,
STATSNZ:AGR_AGR_003(1.0),7058,11,2006,1060,
STATSNZ:AGR_AGR_003(1.0),7066,7,2006,20029,
STATSNZ:AGR_AGR_003(1.0),7068,14,2006,1100,
STATSNZ:AGR_AGR_003(1.0),7072,8,2006,54989,
STATSNZ:AGR_AGR_003(1.0),7184,1,2006,48772,
STATSNZ:AGR_AGR_003(1.0),7188,2,2006,7457,
STATSNZ:AGR_AGR_003(1.0),6724,2,2006,40001,
STATSNZ:AGR_AGR_003(1.0),6738,9,2006,200049,
STATSNZ:AGR_AGR_003(1.0),7699,6,2006,106761,
STATSNZ:AGR_AGR_003(1.0),7686,13,2006,3266,
STATSNZ:AGR_AGR_003(1.0),6955,19,2006,458012,
STATSNZ:AGR_AGR_003(1.0),7077,6,2007,438366,
STATSNZ:AGR_AGR_003(1.0),7057,13,2007,2462,
STATSNZ:AGR_AGR_003(1.0),7059,7,2007,9966,
STATSNZ:AGR_AGR_003(1.0),7074,14,2007,10160,
STATSNZ:AGR_AGR_003(1.0),7184,10,2007,463753,
STATSNZ:AGR_AGR_003(1.0),7186,7,2007,872,
STATSNZ:AGR_AGR_003(1.0),7188,14,2007,5801,
STATSNZ:AGR_AGR_003(1.0),6731,3,2007,2660145,
STATSNZ:AGR_AGR_003(1.0),6731,8,2007,6746989,
STATSNZ:AGR_AGR_003(1.0),6723,4,2007,38343,
STATSNZ:AGR_AGR_003(1.0),6727,11,2007,1389,
STATSNZ:AGR_AGR_003(1.0),6703,18,2007,40602,
STATSNZ:AGR_AGR_003(1.0),7685,15,2007,38344,
STATSNZ:AGR_AGR_003(1.0),7696,16,2007,78023,
STATSNZ:AGR_AGR_003(1.0),7071,5,2008,7700,
STATSNZ:AGR_AGR_003(1.0),7073,20,2008,265364,
STATSNZ:AGR_AGR_003(1.0),7193,2,2008,115883,
STATSNZ:AGR_AGR_003(1.0),7187,3,2008,1388183,
STATSNZ:AGR_AGR_003(1.0),6720,17,2008,46342,
STATSNZ:AGR_AGR_003(1.0),6727,19,2008,464284,
STATSNZ:AGR_AGR_003(1.0),6703,17,2008,5782058,
STATSNZ:AGR_AGR_003(1.0),6702,3,2008,2038474,
STATSNZ:AGR_AGR_003(1.0),7687,4,2008,24455,
STATSNZ:AGR_AGR_003(1.0),6953,7,2008,14045,
STATSNZ:AGR_AGR_003(1.0),7810,1,2008,3015,
STATSNZ:AGR_AGR_003(1.0),7064,15,2009,57922,
STATSNZ:AGR_AGR_003(1.0),7066,18,2009,1551,
STATSNZ:AGR_AGR_003(1.0),6731,2,2009,257248,
STATSNZ:AGR_AGR_003(1.0),6727,19,2009,385195,
STATSNZ:AGR_AGR_003(1.0),6703,17,2009,4962602,
STATSNZ:AGR_AGR_003(1.0),7699,3,2009,97508,
STATSNZ:AGR_AGR_003(1.0),7688,17,2009,46945,
STATSNZ:AGR_AGR_003(1.0),6954,3,2009,41245,
STATSNZ:AGR_AGR_003(1.0),7056,15,2010,136209,
STATSNZ:AGR_AGR_003(1.0),7056,19,2010,342117,
STATSNZ:AGR_AGR_003(1.0),7058,4,2010,3822,
STATSNZ:AGR_AGR_003(1.0),7064,11,2010,6968,
STATSNZ:AGR_AGR_003(1.0),7066,18,2010,1056,
STATSNZ:AGR_AGR_003(1.0),7074,5,2010,73592,
STATSNZ:AGR_AGR_003(1.0),6720,12,2010,128,
STATSNZ:AGR_AGR_003(1.0),6724,9,2010,266130,
STATSNZ:AGR_AGR_003(1.0),6738,3,2010,161071,
STATSNZ:AGR_AGR_003(1.0),6701,19,2010,342731,
STATSNZ:AGR_AGR_003(1.0),6955,10,2010,295565,
STATSNZ:AGR_AGR_003(1.0),7077,16,2011,268322,
STATSNZ:AGR_AGR_003(1.0),7071,20,2011,109860,
STATSNZ:AGR_AGR_003(1.0),7193,10,2011,3962614,
STATSNZ:AGR_AGR_003(1.0),7185,3,2011,18296,
STATSNZ:AGR_AGR_003(1.0),7190,4,2011,217101,
STATSNZ:AGR_AGR_003(1.0),6723,19,2011,997075,
STATSNZ:AGR_AGR_003(1.0),6724,12,2011,1611,
STATSNZ:AGR_AGR_003(1.0),6703,11,2011,207490,
STATSNZ:AGR_AGR_003(1.0),6702,18,2011,36633,
STATSNZ:AGR_AGR_003(1.0),7810,8,2011,4987,
STATSNZ:AGR_AGR_003(1.0),7058,20,2012,136532,
STATSNZ:AGR_AGR_003(1.0),7064,6,2012,50878,
STATSNZ:AGR_AGR_003(1.0),7066,13,2012,5770,
STATSNZ:AGR_AGR_003(1.0),7068,2,2012,1798,
STATSNZ:AGR_AGR_003(1.0),7068,7,2012,5570,
STATSNZ:AGR_AGR_003(1.0),7074,3,2012,80895,
STATSNZ:AGR_AGR_003(1.0),7186,17,2012,2425,
STATSNZ:AGR_AGR_003(1.0),6731,14,2012,58085,
STATSNZ:AGR_AGR_003(1.0),6724,3,2012,209270,
STATSNZ:AGR_AGR_003(1.0),6701,4,2012,17257,
STATSNZ:AGR_AGR_003(1.0),7686,1,2012,1346,
STATSNZ:AGR_AGR_003(1.0),7688,8,2012,16475,
STATSNZ:AGR_AGR_003(1.0),6955,11,2012,838,
STATSNZ:AGR_AGR_003(1.0),6955,16,2012,23745,
STATSNZ:AGR_AGR_003(1.0),7057,2,2013,3718,
STATSNZ:AGR_AGR_003(1.0),7068,2,2013,1197,
STATSNZ:AGR_AGR_003(1.0),7072,9,2013,8913,
STATSNZ:AGR_AGR_003(1.0),7074,3,2013,77334,
STATSNZ:AGR_AGR_003(1.0),7186,13,2013,471,
STATSNZ:AGR_AGR_003(1.0),7188,7,2013,29571,
STATSNZ:AGR_AGR_003(1.0),6723,19,2013,992307,
STATSNZ:AGR_AGR_003(1.0),6727,17,2013,4545,
STATSNZ:AGR_AGR_003(1.0),7685,4,2013,2027,
STATSNZ:AGR_AGR_003(1.0),7687,11,2013,7131,
STATSNZ:AGR_AGR_003(1.0),7696,5,2013,6620,
STATSNZ:AGR_AGR_003(1.0),6951,4,2013,,s
STATSNZ:AGR_AGR_003(1.0),6955,11,2013,,s
STATSNZ:AGR_AGR_003(1.0),7077,19,2014,1065439,
STATSNZ:AGR_AGR_003(1.0),7057,17,2014,11499,
STATSNZ:AGR_AGR_003(1.0),7059,11,2014,4756,
STATSNZ:AGR_AGR_003(1.0),7065,14,2014,1333,
STATSNZ:AGR_AGR_003(1.0),7071,15,2014,3428,
STATSNZ:AGR_AGR_003(1.0),7185,18,2014,0,
STATSNZ:AGR_AGR_003(1.0),6722,12,2014,,c
STATSNZ:AGR_AGR_003(1.0),6703,5,2014,1285895,
STATSNZ:AGR_AGR_003(1.0),6702,20,2014,23998261,
STATSNZ:AGR_AGR_003(1.0),7696,20,2014,375146,
STATSNZ:AGR_AGR_003(1.0),6953,17,2014,,c
STATSNZ:AGR_AGR_003(1.0),7058,14,2015,2640,
STATSNZ:AGR_AGR_003(1.0),7066,7,2015,18162,
STATSNZ:AGR_AGR_003(1.0),7072,3,2015,35911,
STATSNZ:AGR_AGR_003(1.0),7072,8,2015,35499,
STATSNZ:AGR_AGR_003(1.0),7184,4,2015,51770,
STATSNZ:AGR_AGR_003(1.0),7186,11,2015,208,
STATSNZ:AGR_AGR_003(1.0),7188,18,2015,0,
STATSNZ:AGR_AGR_003(1.0),6731,12,2015,8531,
STATSNZ:AGR_AGR_003(1.0),6721,15,2015,2696706,
STATSNZ:AGR_AGR_003(1.0),6727,16,2015,95393,
STATSNZ:AGR_AGR_003(1.0),7688,2,2015,1915,
STATSNZ:AGR_AGR_003(1.0),6951,16,2015,87,
STATSNZ:AGR_AGR_003(1.0),6955,19,2015,369819,
STATSNZ:AGR_AGR_003(1.0),7056,18,2016,3599,
STATSNZ:AGR_AGR_003(1.0),7058,12,2016,90,
STATSNZ:AGR_AGR_003(1.0),7066,5,2016,25695,
STATSNZ:AGR_AGR_003(1.0),7068,12,2016,10,
STATSNZ:AGR_AGR_003(1.0),7072,1,2016,38031,
STATSNZ:AGR_AGR_003(1.0),7072,6,2016,59049,
STATSNZ:AGR_AGR_003(1.0),7184,2,2016,23001,
STATSNZ:AGR_AGR_003(1.0),7186,9,2016,,c
STATSNZ:AGR_AGR_003(1.0),7188,16,2016,14113,
STATSNZ:AGR_AGR_003(1.0),6731,19,2016,13890132,
STATSNZ:AGR_AGR_003(1.0),6721,13,2016,254609,
STATSNZ:AGR_AGR_003(1.0),6727,14,2016,116,
STATSNZ:AGR_AGR_003(1.0),7688,10,2016,48051,
STATSNZ:AGR_AGR_003(1.0),6951,14,2016,0,
STATSNZ:AGR_AGR_003(1.0),6955,8,2016,50400,
STATSNZ:AGR_AGR_003(1.0),7064,12,2017,442,
STATSNZ:AGR_AGR_003(1.0),7066,6,2017,32810,
STATSNZ:AGR_AGR_003(1.0),7068,13,2017,1185,
STATSNZ:AGR_AGR_003(1.0),7072,3,2017,43919,
STATSNZ:AGR_AGR_003(1.0),7074,19,2017,291725,
STATSNZ:AGR_AGR_003(1.0),7184,17,2017,114655,
STATSNZ:AGR_AGR_003(1.0),6721,14,2017,28916,
STATSNZ:AGR_AGR_003(1.0),6703,1,2017,277385,
STATSNZ:AGR_AGR_003(1.0),6702,8,2017,4313449,
STATSNZ:AGR_AGR_003(1.0),7699,10,2017,244729,
STATSNZ:AGR_AGR_003(1.0),7688,1,2017,1190,
STATSNZ:AGR_AGR_003(1.0),6954,8,2017,16915,
STATSNZ:AGR_AGR_003(1.0),6951,15,2017,3172,
STATSNZ:AGR_AGR_003(1.0),6955,9,2017,11283,
STATSNZ:AGR_AGR_003(1.0),7077,3,2018,517191,
STATSNZ:AGR_AGR_003(1.0),7057,19,2018,64799,
STATSNZ:AGR_AGR_003(1.0),7059,17,2018,6905,
STATSNZ:AGR_AGR_003(1.0),7066,3,2018,69184,
STATSNZ:AGR_AGR_003(1.0),7067,18,2018,,s
STATSNZ:AGR_AGR_003(1.0),7068,19,2018,29023,
STATSNZ:AGR_AGR_003(1.0),7072,17,2018,,s
STATSNZ:AGR_AGR_003(1.0),7186,4,2018,,s
STATSNZ:AGR_AGR_003(1.0),6723,1,2018,20794,
STATSNZ:AGR_AGR_003(1.0),6727,8,2018,,s
STATSNZ:AGR_AGR_003(1.0),6702,5,2018,1223761,
STATSNZ:AGR_AGR_003(1.0),7685,12,2018,0,
STATSNZ:AGR_AGR_003(1.0),7687,6,2018,20903,
STATSNZ:AGR_AGR_003(1.0),7056,12,2019,576,
STATSNZ:AGR_AGR_003(1.0),7064,13,2019,9098,
STATSNZ:AGR_AGR_003(1.0),7068,6,2019,7006,
STATSNZ:AGR_AGR_003(1.0),7072,10,2019,199376,
STATSNZ:AGR_AGR_003(1.0),7074,7,2019,23387,
STATSNZ:AGR_AGR_003(1.0),7188,19,2019,108456,
STATSNZ:AGR_AGR_003(1.0),6721,11,2019,143758,
STATSNZ:AGR_AGR_003(1.0),6723,14,2019,,s
STATSNZ:AGR_AGR_003(1.0),6727,8,2019,,s
STATSNZ:AGR_AGR_003(1.0),6703,15,2019,3495681,
STATSNZ:AGR_AGR_003(1.0),7688,15,2019,42569,
STATSNZ:AGR_AGR_003(1.0),7058,3,2020,17582,
STATSNZ:AGR_AGR_003(1.0),7064,19,2020,185032,
STATSNZ:AGR_AGR_003(1.0),7066,17,2020,20100,
STATSNZ:AGR_AGR_003(1.0),7072,14,2020,,s
STATSNZ:AGR_AGR_003(1.0),7184,15,2020,186436,
STATSNZ:AGR_AGR_003(1.0),7190,4,2020,237643,
STATSNZ:AGR_AGR_003(1.0),6722,1,2020,4029,
STATSNZ:AGR_AGR_003(1.0),6738,15,2020,740856,
STATSNZ:AGR_AGR_003(1.0),7699,11,2020,,s
STATSNZ:AGR_AGR_003(1.0),7699,16,2020,124844,
STATSNZ:AGR_AGR_003(1.0),7686,5,2020,,s
STATSNZ:AGR_AGR_003(1.0),7688,12,2020,0,
STATSNZ:AGR_AGR_003(1.0),6955,20,2020,605064,
STATSNZ:AGR_AGR_003(1.0),7077,14,2021,26459,
STATSNZ:AGR_AGR_003(1.0),7057,8,2021,25248,
STATSNZ:AGR_AGR_003(1.0),7065,1,2021,31932,
STATSNZ:AGR_AGR_003(1.0),7067,8,2021,72756,
STATSNZ:AGR_AGR_003(1.0),7071,2,2021,2937,
STATSNZ:AGR_AGR_003(1.0),7185,5,2021,260,
STATSNZ:AGR_AGR_003(1.0),7187,12,2021,,s
STATSNZ:AGR_AGR_003(1.0),7190,6,2021,42636,
STATSNZ:AGR_AGR_003(1.0),6720,9,2021,11173,
STATSNZ:AGR_AGR_003(1.0),6722,16,2021,79743,
STATSNZ:AGR_AGR_003(1.0),6724,19,2021,2090206,
STATSNZ:AGR_AGR_003(1.0),7687,17,2021,89364,
STATSNZ:AGR_AGR_003(1.0),6949,19,2021,15679,
STATSNZ:AGR_AGR_003(1.0),6953,4,2021,,s
STATSNZ:AGR_AGR_003(1.0),7810,11,2021,,s
STATSNZ:AGR_AGR_003(1.0),7077,14,2022,26388,
STATSNZ:AGR_AGR_003(1.0),7058,13,2022,1753,
STATSNZ:AGR_AGR_003(1.0),7064,7,2022,15693,
STATSNZ:AGR_AGR_003(1.0),7066,14,2022,3106,
STATSNZ:AGR_AGR_003(1.0),7074,1,2022,76017,
STATSNZ:AGR_AGR_003(1.0),7188,4,2022,13777,
STATSNZ:AGR_AGR_003(1.0),6731,11,2022,189622,
STATSNZ:AGR_AGR_003(1.0),6721,5,2022,817913,
STATSNZ:AGR_AGR_003(1.0),6703,9,2022,1100875,
STATSNZ:AGR_AGR_003(1.0),6702,16,2022,3859548,
STATSNZ:AGR_AGR_003(1.0),6954,16,2022,12173,
STATSNZ:AGR_AGR_003(1.0),7056,8,2023,129136,
STATSNZ:AGR_AGR_003(1.0),7064,4,2023,15174,
STATSNZ:AGR_AGR_003(1.0),7066,11,2023,4339,
STATSNZ:AGR_AGR_003(1.0),7068,18,2023,,s
STATSNZ:AGR_AGR_003(1.0),7074,15,2023,143715,
STATSNZ:AGR_AGR_003(1.0),7186,16,2023,,s
STATSNZ:AGR_AGR_003(1.0),6724,2,2023,37678,
STATSNZ:AGR_AGR_003(1.0),6701,16,2023,136053,
STATSNZ:AGR_AGR_003(1.0),7699,19,2023,550024,
STATSNZ:AGR_AGR_003(1.0),7686,17,2023,32931,
STATSNZ:AGR_AGR_003(1.0),7686,20,2023,172529,
STATSNZ:AGR_AGR_003(1.0),7688,6,2023,,s
STATSNZ:AGR_AGR_003(1.0),6954,10,2023,89702,
STATSNZ:AGR_AGR_003(1.0),7056,2,2024,14538,
STATSNZ:AGR_AGR_003(1.0),7064,16,2024,49775,
STATSNZ:AGR_AGR_003(1.0),7184,20,2024,816570,
STATSNZ:AGR_AGR_003(1.0),7186,6,2024,,s
STATSNZ:AGR_AGR_003(1.0),7188,10,2024,200190,
STATSNZ:AGR_AGR_003(1.0),6731,3,2024,1231167,
STATSNZ:AGR_AGR_003(1.0),6723,4,2024,30978,
STATSNZ:AGR_AGR_003(1.0),6703,18,2024,46867,
STATSNZ:AGR_AGR_003(1.0),7686,11,2024,2237,
STATSNZ:AGR_AGR_003(1.0),6954,4,2024,,s
STATSNZ:AGR_AGR_003(1.0),6955,5,2024,,s
STATSNZ:AGR_AGR_003(1.0),7193,20,1994,3839184,
STATSNZ:AGR_AGR_003(1.0),6738,17,1994,175823,
STATSNZ:AGR_AGR_003(1.0),6722,3,1994,58932,
STATSNZ:AGR_AGR_003(1.0),6720,9,1994,21831,
STATSNZ:AGR_AGR_003(1.0),7187,13,1994,17194,
STATSNZ:AGR_AGR_003(1.0),7699,18,1994,173,
STATSNZ:AGR_AGR_003(1.0),6721,6,2002,2344355,
STATSNZ:AGR_AGR_003(1.0),7687,17,2002,200693,
STATSNZ:AGR_AGR_003(1.0),7064,6,2002,59018,
STATSNZ:AGR_AGR_003(1.0),7077,14,2002,38908,
STATSNZ:AGR_AGR_003(1.0),6727,2,2002,10307,
STATSNZ:AGR_AGR_003(1.0),7810,8,2002,7958,
STATSNZ:AGR_AGR_003(1.0),6727,7,2002,3755,
STATSNZ:AGR_AGR_003(1.0),7067,12,2002,186,
STATSNZ:AGR_AGR_003(1.0),6701,4,2003,13712,
STATSNZ:AGR_AGR_003(1.0),6724,3,2003,279556,
STATSNZ:AGR_AGR_003(1.0),6954,20,2003,377249,
STATSNZ:AGR_AGR_003(1.0),7065,2,2003,15897,
STATSNZ:AGR_AGR_003(1.0),7184,8,2003,86923,
STATSNZ:AGR_AGR_003(1.0),7696,4,2003,27314,
STATSNZ:AGR_AGR_003(1.0),7056,8,2004,165157,
STATSNZ:AGR_AGR_003(1.0),7065,20,2004,268586,
STATSNZ:AGR_AGR_003(1.0),7193,19,2004,1365281,
STATSNZ:AGR_AGR_003(1.0),7185,4,2004,2776,
STATSNZ:AGR_AGR_003(1.0),7186,20,2004,15631,
STATSNZ:AGR_AGR_003(1.0),6723,11,2004,24593,
STATSNZ:AGR_AGR_003(1.0),6701,16,2004,114071,
STATSNZ:AGR_AGR_003(1.0),7699,19,2004,1147160,
STATSNZ:AGR_AGR_003(1.0),7685,5,2004,3185,
STATSNZ:AGR_AGR_003(1.0),7696,1,2004,7200,
STATSNZ:AGR_AGR_003(1.0),6953,15,2004,165091,
STATSNZ:AGR_AGR_003(1.0),7077,11,2005,45222,
STATSNZ:AGR_AGR_003(1.0),7056,3,2005,113145,
STATSNZ:AGR_AGR_003(1.0),7066,11,2005,6255,
STATSNZ:AGR_AGR_003(1.0),7067,2,2005,21319,
STATSNZ:AGR_AGR_003(1.0),6727,20,2005,607059,
STATSNZ:AGR_AGR_003(1.0),6702,13,2005,419392,
STATSNZ:AGR_AGR_003(1.0),7057,15,2006,27262,
STATSNZ:AGR_AGR_003(1.0),7058,19,2006,26184,
STATSNZ:AGR_AGR_003(1.0),7059,2,2006,21982,
STATSNZ:AGR_AGR_003(1.0),7064,4,2006,16203,
STATSNZ:AGR_AGR_003(1.0),7071,19,2006,18664,
STATSNZ:AGR_AGR_003(1.0),7074,16,2006,84185,
STATSNZ:AGR_AGR_003(1.0),7193,11,2006,65994,
STATSNZ:AGR_AGR_003(1.0),7188,16,2006,8816,
STATSNZ:AGR_AGR_003(1.0),6731,19,2006,20541141,
STATSNZ:AGR_AGR_003(1.0),6720,10,2006,194314,
STATSNZ:AGR_AGR_003(1.0),6723,6,2006,270569,
STATSNZ:AGR_AGR_003(1.0),7685,17,2006,19052,
STATSNZ:AGR_AGR_003(1.0),7056,2,2007,23072,
STATSNZ:AGR_AGR_003(1.0),7064,16,2007,43101,
STATSNZ:AGR_AGR_003(1.0),7068,12,2007,22,
STATSNZ:AGR_AGR_003(1.0),7071,7,2007,1557,
STATSNZ:AGR_AGR_003(1.0),7073,1,2007,45982,
STATSNZ:AGR_AGR_003(1.0),7193,4,2007,299013,
STATSNZ:AGR_AGR_003(1.0),6723,5,2007,125989,
STATSNZ:AGR_AGR_003(1.0),6738,7,2007,70156,
STATSNZ:AGR_AGR_003(1.0),7699,4,2007,54296,
STATSNZ:AGR_AGR_003(1.0),7685,20,2007,107370,
STATSNZ:AGR_AGR_003(1.0),7810,3,2007,16970,
STATSNZ:AGR_AGR_003(1.0),7077,4,2008,102682,
STATSNZ:AGR_AGR_003(1.0),7056,20,2008,957999,
